-0,7015;3,3487;3,421378738;;;
-0,7828;3,2417;3,334918539;;;
-0,6686;3,2720;3,339628622;;;
-0,7863;3,2505;3,344226845;;;
-0,6709;3,1894;3,259192147;;;
-0,7548;3,2531;3,339555904;;;
-0,7029;3,1271;3,205151234;;;
-0,7042;3,2275;3,303420124;;;
-0,7419;3,0998;3,187315574;;;
-0,6600;3,1684;3,236431371;;;
-0,7625;3,1022;3,194519044;;;
-0,6442;3,0908;3,157223005;;;
-0,7499;3,1127;3,201742445;;;
-0,6622;3,0195;3,091261356;;;
-0,7089;3,1059;3,185748385;;;
-0,6997;2,9765;3,057602637;;;
-0,6605;3,0671;3,137388923;;;
-0,7321;2,9669;3,055857892;;;
-0,6296;3,0007;3,066032025;;;
-0,7379;2,9776;3,067622546;;;
-0,6308;2,9273;2,99450155;;;
-0,7118;2,9836;3,067325025;;;
-0,6598;2,8713;2,946162142;;;
-0,6663;2,9646;3,038570708;;;
-0,6971;2,8468;2,930852318;;;
-0,6254;2,9146;2,980902929;;;
-0,7183;2,8503;2,939394529;;;
-0,6100;2,8457;2,910366541;;;
-0,7094;2,8629;2,949464862;;;
-0,6256;2,7817;2,851181946;;;
-0,6734;2,8602;2,93834844;;;
-0,6606;2,7425;2,820883736;;;
-0,6288;2,8286;2,897609151;;;
-0,6919;2,7344;2,820586307;;;
-0,5998;2,7706;2,83478739;;;
-0,6998;2,7458;2,833624995;;;
-0,5995;2,7048;2,770496759;;;
-0,6777;2,7546;2,836727162;;;
-0,6261;2,6536;2,726482217;;;
-0,6371;2,7408;2,813879733;;;
-0,6610;2,6313;2,713035005;;;
-0,5986;2,6981;2,76366513;;;
-0,6830;2,6355;2,722595008;;;
-0,5831;2,6366;2,700362611;;;
-0,6770;2,6495;2,734671982;;;
-0,5966;2,5782;2,646324134;;;
-0,6450;2,6502;2,727551025;;;
-0,6287;2,5425;2,619093439;;;
-0,6045;2,6243;2,69298517;;;
-0,6596;2,5347;2,619136759;;;
-0,5762;2,5738;2,637539113;;;
-0,6693;2,5464;2,632912073;;;
-0,5748;2,5139;2,578736721;;;
-0,6509;2,5578;2,639284726;;;
-0,5992;2,4664;2,538124165;;;
-0,6135;2,5477;2,62053428;;;
-0,6322;2,4454;2,525846426;;;
-0,5779;2,5114;2,577002624;;;
-0,6542;2,4500;2,535873337;;;
-0,5618;2,4564;2,519799331;;;
-0,6510;2,4646;2,549123224;;;
-0,5738;2,4027;2,470256871;;;
-0,6224;2,4683;2,545602891;;;
-0,6037;2,3689;2,444652609;;;
-0,5845;2,4470;2,515828327;;;
-0,6332;2,3614;2,444843942;;;
-0,5573;2,4028;2,46658617;;;
-0,6438;2,3742;2,459933906;;;
-0,5550;2,3475;2,412253024;;;
-0,6286;2,3862;2,46756386;;;
-0,5770;2,3033;2,374499482;;;
-0,5947;2,3798;2,45300786;;;
-0,6087;2,2839;2,363581963;;;
-0,5607;2,3479;2,413865796;;;
-0,6304;2,2889;2,374143545;;;
-0,5444;2,2988;2,362391161;;;
-0,6292;2,3026;2,387029263;;;
-0,5543;2,2480;2,315337099;;;
-0,6043;2,3092;2,386944547;;;
-0,5830;2,2172;2,292589898;;;
-0,5688;2,2921;2,36157978;;;
-0,6113;2,2097;2,29274473;;;
-0,5429;2,2520;2,316527861;;;
-0,6230;2,2217;2,307426743;;;
-0,5387;2,2016;2,26657043;;;
-0,6101;2,2345;2,316285364;;;
-0,5588;2,1599;2,231022194;;;
-0,5796;2,2318;2,305878631;;;
-0,5894;2,1407;2,220337026;;;
-0,5469;2,2042;2,271008122;;;
-0,6103;2,1454;2,230511328;;;
-0,5315;2,1594;2,223816755;;;
-0,6106;2,1609;2,245545004;;;
-0,5390;2,1132;2,180868489;;;
-0,5895;2,1690;2,247636973;;;
-0,5650;2,0824;2,157688449;;;
-0,5554;2,1542;2,224646818;;;
-0,5926;2,0760;2,158931212;;;
-0,5307;2,1191;2,184535607;;;
-0,6064;2,0871;2,17336188;;;
-0,5262;2,0721;2,137897191;;;
-0,5950;2,1014;2,183987145;;;
-0,5425;2,0337;2,104843388;;;
-0,5668;2,1006;2,175675565;;;
-0,5722;2,0151;2,094718585;;;
-0,5359;2,0776;2,145564413;;;
-0,5940;2,0192;2,104716479;;;
-0,5199;2,0362;2,101523611;;;
-0,5960;2,0341;2,119633344;;;
-0,5271;1,9922;2,06073987;;;
-0,5773;2,0428;2,122784041;;;
-0,5500;1,9641;2,039665096;;;
-0,5446;2,0322;2,103943504;;;
-0,5766;1,9576;2,04074805;;;
-0,5209;2,0003;2,066992658;;;
-0,5903;1,9686;2,055174703;;;
-0,5150;1,9571;2,023751508;;;
-0,5815;1,9823;2,065802413;;;
-0,5308;1,9200;1,99202798;;;
-0,5555;1,9843;2,060590498;;;
-0,5573;1,9025;1,98241683;;;
-0,5267;1,9631;2,032491325;;;
-0,5802;1,9067;1,992984782;;;
-0,5111;1,9258;1,992459206;;;
-0,5829;1,9200;2,006554741;;;
-0,5162;1,8842;1,95364789;;;
-0,5653;1,9306;2,011669672;;;
-0,5380;1,8557;1,932135476;;;
-0,5376;1,9231;1,99681143;;;
-0,5642;1,8506;1,93467967;;;
-0,5129;1,8941;1,962293138;;;
-0,5778;1,8602;1,947910302;;;
-0,5048;1,8552;1,922659887;;;
-0,5736;1,8755;1,961257941;;;
-0,5198;1,8185;1,891312713;;;
-0,5477;1,8780;1,956195612;;;
-0,5454;1,8019;1,882595111;;;
-0,5196;1,8607;1,931846018;;;
-0,5663;1,8043;1,891081798;;;
-0,5012;1,8254;1,892987234;;;
-0,5721;1,8197;1,90749429;;;
-0,5054;1,7875;1,857547734;;;
-0,5558;1,8296;1,912194683;;;
-0,5261;1,7622;1,839105559;;;
-0,5290;1,8242;1,899338612;;;
-0,5516;1,7542;1,838855054;;;
-0,5052;1,7991;1,868694789;;;
-0,5678;1,7644;1,853533482;;;
-0,4976;1,7601;1,829109349;;;
-0,5621;1,7784;1,865090407;;;
-0,5089;1,7277;1,801093212;;;
-0,5409;1,7829;1,863141627;;;
-0,5336;1,7092;1,79051869;;;
-0,5131;1,7697;1,84256585;;;
-0,5559;1,7127;1,800636385;;;
-0,4960;1,7361;1,805606407;;;
-0,5618;1,7262;1,815283538;;;
-0,4984;1,6994;1,771010998;;;
-0,5503;1,7380;1,823027928;;;
-0,5169;1,6733;1,751378269;;;
-0,5224;1,7354;1,812332054;;;
-0,5414;1,6657;1,751442408;;;
-0,4983;1,7106;1,781719936;;;
-0,5581;1,6754;1,765900385;;;
-0,4913;1,6750;1,745598288;;;
-0,5536;1,6903;1,778651001;;;
-0,5022;1,6435;1,718484694;;;
-0,5328;1,6958;1,777559538;;;
-0,5245;1,6282;1,710623092;;;
-0,5076;1,6840;1,758844706;;;
-0,5461;1,6276;1,716747629;;;
-0,4903;1,6543;1,725437541;;;
-0,5529;1,6410;1,731593254;;;
-0,4912;1,6202;1,693066527;;;
-0,5410;1,6530;1,739307321;;;
-0,5092;1,5950;1,674300433;;;
-0,5181;1,6521;1,731394011;;;
-0,5319;1,5885;1,675193375;;;
-0,4953;1,6303;1,703910766;;;
-0,5469;1,5955;1,686605247;;;
-0,4860;1,5993;1,671510805;;;
-0,5464;1,6095;1,699728854;;;
-0,4963;1,5689;1,645569846;;;
-0,5284;1,6159;1,700140275;;;
-0,5178;1,5502;1,634369712;;;
-0,5028;1,6067;1,683552852;;;
-0,5389;1,5530;1,643824682;;;
-0,4856;1,5806;1,653540538;;;
-0,5462;1,5667;1,659159717;;;
-0,4862;1,5485;1,623071598;;;
-0,5358;1,5751;1,663764501;;;
-0,5017;1,5211;1,601647202;;;
-0,5110;1,5777;1,658372091;;;
-0,5240;1,5128;1,600972803;;;
-0,4927;1,5605;1,636413555;;;
-0,5393;1,5206;1,613414168;;;
-0,4819;1,5275;1,601723296;;;
-0,5396;1,5357;1,627775611;;;
-0,4886;1,4985;1,576178292;;;
-0,5210;1,5445;1,630006508;;;
-0,5098;1,4832;1,568336339;;;
-0,4980;1,5374;1,616079267;;;
-0,5317;1,4822;1,574712929;;;
-0,4818;1,5109;1,585826294;;;
-0,5404;1,4938;1,588561585;;;
-0,4798;1,4810;1,556750051;;;
-0,5298;1,5078;1,598223408;;;
-0,4974;1,4560;1,538615402;;;
-0,5100;1,5096;1,593404832;;;
-0,5166;1,4463;1,535754525;;;
-0,4875;1,4921;1,569720864;;;
-0,5313;1,4536;1,547605633;;;
-0,4766;1,4635;1,53915513;;;
-0,5333;1,4686;1,562437925;;;
-0,4844;1,4365;1,515989057;;;
-0,5191;1,4783;1,56681137;;;
-0,5019;1,4183;1,504517278;;;
-0,4959;1,4707;1,552032806;;;
-0,5245;1,4176;1,511465707;;;
-0,4791;1,4475;1,524676968;;;
-0,5323;1,4295;1,52541986;;;
-0,4767;1,4172;1,49528445;;;
-0,5235;1,4411;1,533208628;;;
-0,4875;1,3955;1,478156575;;;
-0,5048;1,4458;1,531406234;;;
-0,5116;1,3853;1,476758555;;;
-0,4829;1,4308;1,510071929;;;
-0,5278;1,3917;1,488439427;;;
-0,4740;1,4046;1,482425911;;;
-0,5274;1,4077;1,503257573;;;
-0,4791;1,3738;1,454918273;;;
-0,5164;1,4160;1,50720038;;;
-0,4968;1,3578;1,445849497;;;
-0,4916;1,4112;1,494424636;;;
-0,5166;1,3579;1,452899069;;;
-0,4762;1,3882;1,467662245;;;
-0,5276;1,3695;1,467575426;;;
-0,4749;1,3619;1,44234869;;;
-0,5212;1,3814;1,476458513;;;
-0,4844;1,3359;1,421043162;;;
-0,5026;1,3858;1,474145275;;;
-0,5055;1,3286;1,421547257;;;
-0,4802;1,3747;1,456166061;;;
-0,5206;1,3341;1,432070305;;;
-0,4694;1,3509;1,430139921;;;
-0,5258;1,3489;1,447758;;;
-0,4737;1,3221;1,404390943;;;
-0,5120;1,3611;1,454258532;;;
-0,4921;1,3059;1,395568897;;;
-0,4898;1,3524;1,438410982;;;
-0,5124;1,3001;1,397418394;;;
-0,4748;1,3371;1,418876235;;;
-0,5228;1,3138;1,413985038;;;
-0,4698;1,3090;1,390750066;;;
-0,5152;1,3256;1,422193224;;;
-0,4800;1,2853;1,371994241;;;
-0,4988;1,3322;1,422481507;;;
-0,5015;1,2746;1,369722903;;;
-0,4780;1,3211;1,404955384;;;
-0,5171;1,2796;1,380104098;;;
-0,4663;1,2962;1,377543076;;;
-0,5217;1,2963;1,397338181;;;
-0,4711;1,2695;1,354140278;;;
-0,5093;1,3069;1,402662397;;;
-0,4874;1,2549;1,346272254;;;
-0,4857;1,3042;1,39165998;;;
-0,5075;1,2507;1,349773545;;;
-0,4708;1,2854;1,368909508;;;
-0,5218;1,2607;1,364416119;;;
-0,4660;1,2607;1,344092228;;;
-0,5144;1,2768;1,376584331;;;
-0,4768;1,2365;1,325221238;;;
-0,4980;1,2796;1,373105455;;;
-0,4955;1,2263;1,322584061;;;
-0,4768;1,2714;1,357889155;;;
-0,5097;1,2314;1,332690932;;;
-0,4650;1,2489;1,332622954;;;
-0,5141;1,2449;1,346860441;;;
-0,4674;1,2252;1,311270902;;;
-0,5048;1,2551;1,352788717;;;
-0,4855;1,2065;1,300469576;;;
-0,4848;1,2540;1,34447676;;;
-0,5016;1,2044;1,304632846;;;
-0,4689;1,2377;1,323542706;;;
-0,5127;1,2116;1,315581844;;;
-0,4656;1,2109;1,297335412;;;
-0,5112;1,2266;1,328861278;;;
-0,4728;1,1914;1,281747018;;;
-0,4975;1,2318;1,328495133;;;
-0,4934;1,1817;1,280620513;;;
-0,4746;1,2233;1,31210208;;;
-0,5102;1,1825;1,287876348;;;
-0,4650;1,2037;1,290422634;;;
-0,5134;1,1964;1,301924562;;;
-0,4655;1,1773;1,26601512;;;
-0,5032;1,2069;1,307573833;;;
-0,4771;1,1619;1,25600745;;;
-0,4848;1,2072;1,300955861;;;
-0,4998;1,1581;1,261371578;;;
-0,4666;1,1933;1,281276444;;;
-0,5091;1,1669;1,27313721;;;
-0,4602;1,1710;1,258189078;;;
-0,5102;1,1808;1,286360154;;;
-0,4693;1,1477;1,239902359;;;
-0,4935;1,1883;1,286672061;;;
-0,4860;1,1388;1,238177801;;;
-0,4751;1,1828;1,274652227;;;
-0,5038;1,1423;1,24841109;;;
-0,4625;1,1610;1,249738674;;;
-0,5074;1,1530;1,259760527;;;
-0,4632;1,1390;1,22958698;;;
-0,5023;1,1645;1,268197996;;;
-0,4755;1,1214;1,218030851;;;
-0,4810;1,1652;1,260627315;;;
-0,4941;1,1154;1,219877003;;;
-0,4673;1,1530;1,244078542;;;
-0,5072;1,1249;1,233954665;;;
-0,4608;1,1305;1,220804488;;;
-0,5062;1,1395;1,246878401;;;
-0,4682;1,1069;1,201804282;;;
-0,4932;1,1459;1,247528346;;;
-0,4838;1,0962;1,198196089;;;
-0,4720;1,1415;1,235264888;;;
-0,4996;1,0987;1,206973143;;;
-0,4614;1,1235;1,214538033;;;
-0,5070;1,1113;1,221479783;;;
-0,4608;1,0995;1,19214552;;;
-0,4997;1,1219;1,228118945;;;
-0,4745;1,0821;1,181571608;;;
-0,4809;1,1250;1,223453382;;;
-0,4900;1,0775;1,183646256;;;
-0,4654;1,1146;1,207891202;;;
-0,5016;1,0843;1,194668779;;;
-0,4571;1,0938;1,185448863;;;
-0,5023;1,0980;1,207429357;;;
-0,4646;1,0713;1,167746708;;;
-0,4900;1,1069;1,210481942;;;
-0,4802;1,0596;1,16329227;;;
-0,4718;1,1022;1,19889152;;;
-0,4971;1,0612;1,171898107;;;
-0,4597;1,0847;1,178058455;;;
-0,5033;1,0724;1,184669318;;;
-0,4577;1,0631;1,157436315;;;
-0,4989;1,0860;1,195107354;;;
-0,4720;1,0443;1,146001066;;;
-0,4821;1,0877;1,189692072;;;
-0,4862;1,0406;1,148549916;;;
-0,4655;1,0774;1,173624888;;;
-0,5006;1,0479;1,161362305;;;
-0,4580;1,0548;1,149955937;;;
-0,5010;1,0609;1,173250161;;;
-0,4616;1,0359;1,13409951;;;
-0,4888;1,0688;1,175294062;;;
-0,4779;1,0232;1,129343571;;;
-0,4715;1,0658;1,165437142;;;
-0,4928;1,0257;1,137905187;;;
-0,4586;1,0505;1,146265214;;;
-0,5009;1,0366;1,151299121;;;
-0,4561;1,0294;1,125889258;;;
-0,4950;1,0476;1,158713838;;;
-0,4685;1,0128;1,115888685;;;
-0,4798;1,0512;1,155535424;;;
-0,4832;1,0050;1,115091948;;;
-0,4630;1,0420;1,140250601;;;
-0,4967;1,0112;1,126573627;;;
-0,4565;1,0229;1,12010404;;;
-0,4986;1,0249;1,139734104;;;
-0,4584;1,0034;1,103202684;;;
-0,4881;1,0345;1,143840683;;;
-0,4740;0,9902;1,097756119;;;
-0,4709;1,0316;1,134029372;;;
-0,4899;0,9903;1,104891984;;;
-0,4579;1,0170;1,115275406;;;
-0,4981;1,0008;1,11795347;;;
-0,4555;0,9961;1,095262869;;;
-0,4938;1,0125;1,126520889;;;
-0,4642;0,9793;1,083724351;;;
-0,4798;1,0179;1,125351769;;;
-0,4810;0,9720;1,084505342;;;
-0,4636;1,0102;1,111458818;;;
-0,4942;0,9783;1,096068205;;;
-0,4537;0,9912;1,090096553;;;
-0,4966;0,9908;1,108300206;;;
-0,4587;0,9714;1,074191139;;;
-0,4866;1,0010;1,113057369;;;
-0,4720;0,9586;1,068520273;;;
-0,4712;0,9987;1,104293634;;;
-0,4879;0,9580;1,075070127;;;
-0,4567;0,9862;1,086792955;;;
-0,4961;0,9682;1,087952779;;;
-0,4524;0,9663;1,06695523;;;
-0,4935;0,9803;1,097518285;;;
-0,4628;0,9479;1,054864116;;;
-0,4784;0,9858;1,09572889;;;
-0,4778;0,9418;1,056026275;;;
-0,4624;0,9781;1,0818839;;;
-0,4921;0,9470;1,067242248;;;
-0,4524;0,9613;1,062433709;;;
-0,4950;0,9588;1,079038879;;;
-0,4557;0,9414;1,045942175;;;
-0,4855;0,9691;1,083881153;;;
-0,4691;0,9283;1,04008815;;;
-0,4704;0,9683;1,07653595;;;
-0,4848;0,9266;1,045809227;;;
-0,4564;0,9559;1,059266079;;;
-0,4937;0,9371;1,059227649;;;
-0,4526;0,9369;1,040487187;;;
-0,4903;0,9486;1,067798455;;;
-0,4598;0,9196;1,028146404;;;
-0,4787;0,9550;1,06822414;;;
-0,4759;0,9115;1,028221982;;;
-0,4625;0,9498;1,056418071;;;
-0,4889;0,9164;1,038651374;;;
-0,4516;0,9327;1,036256473;;;
-0,4925;0,9284;1,05094272;;;
-0,4543;0,9135;1,020260702;;;
-0,4858;0,9375;1,055858226;;;
-0,4663;0,8999;1,013556846;;;
-0,4700;0,9405;1,051435141;;;
-0,4828;0,8992;1,020623914;;;
-0,4546;0,9278;1,033213345;;;
-0,4926;0,9074;1,03251315;;;
-0,4502;0,9097;1,015029887;;;
-0,4906;0,9197;1,042343739;;;
-0,4578;0,8919;1,002528907;;;
-0,4772;0,9272;1,04277232;;;
-0,4737;0,8841;1,003004162;;;
-0,4640;0,9216;1,031760211;;;
-0,4881;0,8876;1,012933423;;;
-0,4511;0,9059;1,011993223;;;
-0,4921;0,8998;1,025596374;;;
-0,4537;0,8862;0,995541468;;;
-0,4842;0,9092;1,030033282;;;
-0,4644;0,8735;0,989284553;;;
-0,4709;0,9116;1,026019078;;;
-0,4793;0,8705;0,993692688;;;
-0,4545;0,8999;1,008168325;;;
-0,4898;0,8791;1,00629693;;;
-0,4487;0,8827;0,990239137;;;
-0,4877;0,8930;1,017454312;;;
-0,4560;0,8648;0,977680331;;;
-0,4775;0,9004;1,019222183;;;
-0,4694;0,8578;0,977842263;;;
-0,4627;0,8941;1,006766902;;;
-0,4859;0,8605;0,988220855;;;
-0,4530;0,8834;0,99274398;;;
-0,4885;0,8719;0,999421107;;;
-0,4499;0,8628;0,973037189;;;
-0,4842;0,8858;1,009487829;;;
-0,4620;0,8491;0,966604513;;;
-0,4687;0,8846;1,001135772;;;
-0,4766;0,8436;0,9689552;;;
-0,4555;0,8755;0,986883305;;;
-0,4881;0,8516;0,981522753;;;
-0,4499;0,8569;0,967800341;;;
-0,4903;0,8631;0,99264997;;;
-0,4527;0,8403;0,954530752;;;
-0,4776;0,8707;0,993130261;;;
-0,4685;0,8317;0,954595706;;;
-0,4605;0,8691;0,983521921;;;
-0,4813;0,8370;0,965524579;;;
-0,4504;0,8553;0,96665538;;;
-0,4899;0,8476;0,979027002;;;
-0,4516;0,8372;0,951220437;;;
-0,4804;0,8544;0,980207259;;;
-0,4602;0,8228;0,942739999;;;
-0,4717;0,8627;0,983253402;;;
-0,4757;0,8192;0,947283003;;;
-0,4538;0,8532;0,966359955;;;
-0,4875;0,8270;0,96000759;;;
-0,4494;0,8340;0,947400478;;;
-0,4880;0,8391;0,970679107;;;
-0,4509;0,8163;0,932525395;;;
-0,4759;0,8477;0,972148758;;;
-0,4672;0,8089;0,934079692;;;
-0,4615;0,8424;0,960520367;;;
-0,4787;0,8062;0,937611718;;;
-0,4494;0,8319;0,945541203;;;
-0,4886;0,8187;0,953452574;;;
-0,4508;0,8149;0,931294301;;;
-0,4833;0,8315;0,961730138;;;
-0,4558;0,7989;0,919771732;;;
-0,4702;0,8343;0,957640287;;;
-0,4723;0,7937;0,923587138;;;
-0,4533;0,8282;0,944122853;;;
-0,4861;0,8025;0,93823486;;;
-0,4479;0,8121;0,927422072;;;
-0,4880;0,8124;0,947687501;;;
-0,4554;0,7969;0,91783003;;;
-0,4737;0,8220;0,948715934;;;
-0,4663;0,7839;0,91215765;;;
-0,4632;0,8200;0,941763085;;;
-0,4743;0,7879;0,919645288;;;
-0,4513;0,8074;0,924967159;;;
-0,4831;0,7955;0,930661473;;;
-0,4490;0,7943;0,912381525;;;
-0,4829;0,8086;0,941840906;;;
-0,4528;0,7778;0,899996032;;;
-0,4684;0,8136;0,938821661;;;
-0,4728;0,7707;0,90419075;;;
-0,4541;0,8068;0,925807903;;;
-0,4828;0,7741;0,912280662;;;
-0,4520;0,7866;0,907186474;;;
-0,4849;0,7916;0,928293523;;;
-0,4504;0,7693;0,891424705;;;
-0,4800;0,8021;0,934724984;;;
-0,4592;0,7652;0,892413821;;;
-0,4577;0,7997;0,921387871;;;
-0,4745;0,7595;0,895483848;;;
-0,4505;0,7878;0,907552872;;;
-0,4846;0,7719;0,911454565;;;
-0,4508;0,7680;0,890528808;;;
-0,4805;0,7865;0,921701138;;;
-0,4558;0,7555;0,882291373;;;
-0,4698;0,7949;0,923348241;;;
-0,4621;0,7524;0,882978525;;;
-0,4561;0,7817;0,904997962;;;
-0,4886;0,7562;0,900304811;;;
-0,4431;0,7668;0,885612364;;;
-0,4915;0,7698;0,913340311;;;
