-0.035587937;0
0.023694972;-0.0025069686
-0.005186647;-0.023166506
-0.0018375425;0.028789502
-0.0028503658;-0.008772893
0.007307332;0.008643751
-0.0032417858;-0.009771552
0.0012335761;0.0037393156
-0.0020679776;-0.0034199217
0.00036887988;0.0032644959
-0.0003884324;-0.0020403336
0.0016710344;0.002071399
-0.00062559184;-0.0015950412
-0.00020826043;-0.0008675541
-0.0006071321;0.0018475985
0.0014850437;-0.00076640956
-0.0020255684;-0.00029537507
0.0012872958;-0.0007059939
-0.0010144748;0.0021469453
0.00086200016;-0.0018192967
0.00010912097;0.0009933998
-0.000030339113;-0.000034093973
0.00025760639;-0.001888636
-0.000879813;0.0023695603
0.00032797712;-0.00036646298
0.001476425;0.00010290765
-0.0024911766;-0.0012290905
0.00146049;0.00021220883
-0.00038230655;0.00009619887
0.00076104456;0.00038998667
-0.0018057274;-0.00063624524
0.0017841909;0.0015618396
-0.0004086682;-0.00024767546
-0.001986085;-0.00040098815
0.0032920172;-0.0016971163
-0.0018153822;0.00080566795
0.0006142304;0.0014584047
-0.002297667;-0.0011686466
0.0036623897;-0.0004431915
-0.001339074;0.0010311271
-0.0011340587;0.0005309681
0.0004419093;-0.0013849781
0.0009303344;0.0016833686
-0.0011102259;-0.0018893064
0.0017157481;0.00085339684
-0.0029983618;-0.00020385806
0.0027529113;0.00031060862
-0.0010723448;-0.00060423405
-0.00004263757;0.00001995152
0.00048271654;0.0006460434
-0.00083757343;0.00031057926
0.0006575829;-0.0012138478
0.0004177909;0.0002829756
-0.00047544402;0.00117263
0.00041139493;-0.00046160608
-0.0017898582;-0.0005250588
0.0014356287;-0.0010044321
0.000017842074;0.0017346956
-0.00013898371;-0.0008553737
-0.0007676089;-0.000120239216
0.0014616952;0.0007301226
-0.0008680021;0.0005635332
-0.00049289665;-0.00011569902
0.0014269906;-0.0015991459
-0.000991082;0.00038804108
-0.00031541823;-0.00028622153
0.00034450972;0.0010422515
0.0013369087;0.0006178605
-0.00083935936;-0.0023081214
-0.0017330011;0.0034863679
0.0014856829;-0.0031806019
0.00030257157;0.0011754397
-0.00070350734;-0.0003546251
0.0010337434;-0.00016843708
-0.0006429577;0.00020748156
-0.0004709204;0.00074289227
0.0010661599;-0.0002275065
-0.00043970725;-0.0009805368
-0.0010223007;0.0010456643
0.0010501305;-0.00051018706
-0.00022572186;0.00024019618
-0.00038805758;0.00011853094
-0.0008956649;-0.0008785927
0.002169497;0.00086625345
0.0001068656;-0.00014419667
-0.0013152477;-0.00029538188
0.0002691924;0.00010007166
-0.00029320503;0.001342196
0.00087189156;-0.0021332502
-0.001007986;0.0021279787
0.0002086607;-0.0019359135
0.00045313593;0.0009873847
-0.0004692385;-0.0011585837
0.0011589406;0.00044776686
-0.001409449;0.0006036592
0.001035809;0.000996852
-0.002227191;-0.002551855
0.0036266504;0.0016223901
-0.0026912522;0.000043615117
0.0012326173;-0.0010132883
-0.0008464821;0.00090564816
0.00041639304;0.0008608808
-0.00090776465;-0.0013374818
0.0021002612;-0.000050100673
-0.0016888727;0.0006321254
0.00082187203;-0.0010086251
-0.0008523839;0.0017714845
-0.00015406858;-0.0012806344
0.0011814132;-0.00014815002
-0.00074584107;0.0006028288
-0.00011631311;-0.00052860257
0.0010479866;0.00055809715
-0.0010158714;0.0011650318
0.0003169213;-0.0021828664
-0.0010338639;0.0011853268
0.0017761763;-0.00050973636
-0.00043699355;0.0009218182
-0.00027379417;-0.0021442305
-0.00054337876;0.0013641
0.0018504349;-0.0007391659
-0.0014178383;0.0012652065
-0.002483619;-0.0004537697
0.0025679404;-0.0001957285
0.0015556248;-0.0010743616
-0.0016129842;0.002898363
-0.000055565848;-0.0031693955
0.000037480262;0.002182824
0.0010302234;-0.00076718593
-0.0015320252;0.0011663332
0.0010958856;-0.002069183
-0.00059064775;0.00063684693
-0.0012211143;0.0010855866
0.0016316457;-0.0012462889
-0.00097444234;0.0003853205
0.00071789394;-0.00032400014
0.00090837246;0.0005189574
